GMT,MaxTemperatureC,MeanTemperatureC,MinTemperatureC,DewPointC,MeanDewPointC,MinDewpointC,MaxHumidity,MeanHumidity,MinHumidity,MaxSeaLevelPressurehPa,MeanSeaLevelPressurehPa,MinSeaLevelPressurehPa,MaxVisibilityKm,MeanVisibilityKm,MinVisibilitykM,MaxWindSpeedKm/h,MeanWindSpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees
2012-10-30,10.0,7.0,4.0,6.0,5.0,3.0,93.0,83.0,71.0,1007.0,1002.0,996.0,10.0,10.0,10.0,21.0,11.0,0.0,3.0,0,228
2012-10-31,12.0,9.0,7.0,9.0,7.0,4.0,100.0,86.0,76.0,995.0,983.0,977.0,10.0,9.0,7.0,37.0,23.0,0.0,4.0,1,196
2012-11-01,8.0,6.0,3.0,6.0,4.0,2.0,100.0,91.0,81.0,983.0,979.0,975.0,10.0,9.0,7.0,21.0,11.0,0.0,3.0,1,230
2012-11-02,9.0,7.0,3.0,5.0,4.0,3.0,100.0,85.0,71.0,993.0,989.0,983.0,10.0,10.0,10.0,27.0,21.0,0.0,2.0,0,219
2012-11-03,9.0,6.0,3.0,5.0,3.0,2.0,100.0,84.0,66.0,997.0,994.0,992.0,10.0,9.0,5.0,24.0,14.0,0.0,3.0,1,226
2012-11-04,6.0,4.0,3.0,4.0,4.0,2.0,93.0,92.0,87.0,995.0,993.0,991.0,10.0,6.0,4.0,19.0,11.0,0.0,5.0,1,27
2012-11-05,10.0,6.0,1.0,4.0,3.0,1.0,100.0,82.0,62.0,1017.0,1010.0,1003.0,10.0,9.0,5.0,19.0,11.0,0.0,1.0,1,320
2012-11-06,10.0,4.0,-1.0,8.0,6.0,-1.0,100.0,92.0,87.0,1022.0,1020.0,1017.0,10.0,8.0,4.0,21.0,11.0,0.0,3.0,1,246
2012-11-07,11.0,7.0,3.0,7.0,6.0,3.0,100.0,84.0,71.0,1024.0,1022.0,1019.0,10.0,10.0,10.0,27.0,14.0,0.0,4.0,0,237
2012-11-08,12.0,10.0,8.0,8.0,7.0,5.0,93.0,79.0,67.0,1019.0,1017.0,1015.0,10.0,10.0,10.0,24.0,16.0,0.0,5.0,0,246
2012-11-09,12.0,10.0,8.0,8.0,7.0,5.0,93.0,83.0,71.0,1015.0,1005.0,999.0,10.0,10.0,10.0,26.0,16.0,0.0,5.0,1,199
2012-11-10,10.0,8.0,5.0,8.0,7.0,4.0,100.0,89.0,76.0,999.0,996.0,995.0,10.0,9.0,6.0,13.0,10.0,0.0,4.0,1,229
2012-11-11,10.0,6.0,2.0,6.0,5.0,2.0,100.0,85.0,76.0,1016.0,1013.0,1009.0,10.0,10.0,8.0,19.0,10.0,0.0,1.0,0,230
2012-11-12,12.0,9.0,7.0,11.0,9.0,6.0,100.0,95.0,87.0,1021.0,1018.0,1017.0,10.0,8.0,3.0,24.0,14.0,0.0,3.0,1,203
2012-11-13,15.0,12.0,9.0,11.0,9.0,8.0,94.0,84.0,72.0,1026.0,1024.0,1021.0,10.0,10.0,10.0,26.0,16.0,0.0,5.0,0,201
2012-11-14,13.0,9.0,6.0,11.0,9.0,6.0,100.0,91.0,82.0,1027.0,1026.0,1025.0,10.0,8.0,4.0,13.0,8.0,0.0,5.0,1,141
2012-11-15,7.0,4.0,4.0,6.0,5.0,4.0,100.0,97.0,87.0,1025.0,1022.0,1018.0,8.0,4.0,0.0,11.0,5.0,0.0,6.0,1,194
2012-11-16,9.0,7.0,5.0,9.0,7.0,4.0,100.0,93.0,87.0,1018.0,1012.0,1006.0,8.0,4.0,0.0,13.0,6.0,0.0,7.0,1,161
2012-11-17,10.0,8.0,6.0,10.0,7.0,4.0,100.0,89.0,76.0,1009.0,1007.0,1005.0,10.0,8.0,1.0,16.0,10.0,0.0,5.0,1,272
2012-11-18,9.0,4.0,0.0,4.0,3.0,0.0,100.0,86.0,71.0,1015.0,1014.0,1014.0,10.0,9.0,8.0,11.0,8.0,0.0,1.0,1,202
2012-11-19,12.0,8.0,5.0,11.0,8.0,3.0,100.0,89.0,76.0,1008.0,1006.0,1005.0,10.0,9.0,5.0,34.0,24.0,0.0,5.0,1,184
2012-11-20,14.0,12.0,10.0,13.0,12.0,10.0,100.0,95.0,88.0,1008.0,1005.0,1003.0,10.0,9.0,4.0,40.0,23.0,0.0,5.0,1,184
2012-11-21,10.0,7.0,4.0,10.0,7.0,4.0,100.0,94.0,87.0,1012.0,1007.0,1002.0,10.0,8.0,3.0,27.0,13.0,0.0,5.0,1,219
2012-11-22,13.0,10.0,8.0,10.0,9.0,6.0,100.0,87.0,77.0,1012.0,1005.0,1000.0,10.0,9.0,9.0,53.0,31.0,0.0,4.0,1,196
2012-11-23,11.0,7.0,3.0,7.0,5.0,3.0,100.0,90.0,76.0,1015.0,1011.0,1003.0,10.0,10.0,10.0,21.0,14.0,0.0,1.0,1,208
2012-11-24,8.0,4.0,2.0,8.0,5.0,2.0,100.0,97.0,93.0,1015.0,1011.0,1002.0,10.0,7.0,4.0,26.0,11.0,0.0,5.0,1,90
2012-11-25,9.0,8.0,7.0,8.0,6.0,4.0,93.0,84.0,71.0,1004.0,1003.0,1000.0,10.0,10.0,10.0,35.0,26.0,0.0,3.0,1,220
2012-11-26,8.0,7.0,5.0,8.0,7.0,5.0,100.0,95.0,87.0,1000.0,998.0,997.0,10.0,9.0,5.0,19.0,10.0,0.0,4.0,1,329
2012-11-27,8.0,7.0,7.0,7.0,6.0,4.0,93.0,85.0,76.0,1013.0,1008.0,1000.0,10.0,9.0,6.0,35.0,24.0,0.0,5.0,1,5
2012-11-28,7.0,4.0,2.0,3.0,2.0,-1.0,87.0,80.0,70.0,1016.0,1015.0,1014.0,10.0,10.0,10.0,26.0,21.0,0.0,4.0,0,336
2012-11-29,6.0,2.0,-2.0,1.0,-1.0,-2.0,100.0,82.0,70.0,1016.0,1013.0,1011.0,10.0,10.0,10.0,19.0,13.0,0.0,1.0,1,309
2012-11-30,5.0,1.0,-3.0,3.0,-1.0,-3.0,100.0,97.0,87.0,1014.0,1012.0,1010.0,10.0,5.0,0.0,10.0,5.0,0.0,3.0,1,222
2012-12-01,6.0,1.0,-3.0,4.0,1.0,-3.0,100.0,88.0,70.0,1015.0,1014.0,1013.0,10.0,8.0,6.0,24.0,11.0,0.0,3.0,1,290
2012-12-02,4.0,1.0,-2.0,2.0,1.0,-2.0,100.0,94.0,81.0,1017.0,1016.0,1015.0,10.0,10.0,10.0,10.0,6.0,0.0,1.0,0,194
2012-12-03,9.0,6.0,2.0,8.0,4.0,1.0,100.0,85.0,62.0,1006.0,1005.0,1003.0,10.0,9.0,3.0,27.0,14.0,0.0,3.0,1,253
2012-12-04,8.0,4.0,0.0,3.0,1.0,0.0,100.0,85.0,62.0,1003.0,1002.0,1002.0,10.0,10.0,10.0,27.0,14.0,0.0,2.0,1,241
2012-12-05,4.0,2.0,0.0,1.0,-1.0,-3.0,93.0,81.0,70.0,1016.0,1011.0,1002.0,10.0,10.0,10.0,27.0,13.0,0.0,2.0,0,320
2012-12-06,5.0,0.0,-4.0,4.0,0.0,-5.0,100.0,90.0,80.0,1017.0,1009.0,995.0,10.0,9.0,7.0,27.0,13.0,0.0,4.0,1,207
2012-12-07,7.0,4.0,3.0,3.0,2.0,1.0,93.0,79.0,66.0,1017.0,1005.0,996.0,10.0,10.0,10.0,39.0,26.0,0.0,3.0,1,322
2012-12-08,7.0,4.0,3.0,3.0,2.0,2.0,93.0,78.0,71.0,1025.0,1024.0,1017.0,10.0,10.0,9.0,16.0,13.0,0.0,4.0,0,297
2012-12-09,9.0,8.0,7.0,5.0,4.0,2.0,87.0,75.0,66.0,1024.0,1017.0,1016.0,10.0,10.0,10.0,40.0,23.0,0.0,3.0,0,280
2012-12-10,7.0,3.0,1.0,2.0,1.0,0.0,93.0,81.0,70.0,1029.0,1025.0,1016.0,10.0,10.0,10.0,24.0,16.0,0.0,1.0,0,341
2012-12-11,1.0,-1.0,-3.0,0.0,-1.0,-3.0,100.0,99.0,93.0,1031.0,1030.0,1027.0,10.0,2.0,0.0,10.0,6.0,0.0,6.0,1,271
2012-12-12,-1.0,-3.0,-4.0,-1.0,-2.0,-4.0,100.0,99.0,93.0,1026.0,1018.0,1012.0,10.0,5.0,0.0,8.0,3.0,0.0,3.0,1,143
2012-12-13,-1.0,-3.0,-5.0,-1.0,-3.0,-5.0,100.0,95.0,86.0,1011.0,1004.0,998.0,8.0,6.0,4.0,14.0,6.0,0.0,6.0,0,91
2012-12-14,8.0,4.0,0.0,8.0,4.0,0.0,100.0,96.0,87.0,997.0,979.0,972.0,10.0,6.0,1.0,32.0,19.0,0.0,6.0,1,152
2012-12-15,10.0,8.0,5.0,8.0,7.0,4.0,93.0,88.0,76.0,992.0,988.0,981.0,10.0,10.0,10.0,26.0,19.0,0.0,3.0,0,207
2012-12-16,9.0,7.0,4.0,7.0,6.0,4.0,100.0,93.0,87.0,999.0,998.0,997.0,10.0,10.0,9.0,16.0,11.0,0.0,2.0,0,182
2012-12-17,9.0,7.0,4.0,6.0,5.0,4.0,100.0,88.0,76.0,1003.0,1000.0,997.0,10.0,10.0,8.0,26.0,18.0,0.0,2.0,1,226
2012-12-18,8.0,6.0,4.0,6.0,5.0,3.0,100.0,91.0,81.0,1019.0,1016.0,1005.0,10.0,8.0,4.0,13.0,10.0,0.0,5.0,1,299
2012-12-19,7.0,6.0,4.0,6.0,5.0,3.0,100.0,96.0,87.0,1019.0,1014.0,1009.0,7.0,5.0,2.0,23.0,14.0,0.0,5.0,1,120
2012-12-20,9.0,7.0,6.0,9.0,7.0,6.0,100.0,95.0,93.0,1008.0,999.0,996.0,10.0,7.0,3.0,27.0,19.0,0.0,6.0,1,128
2012-12-21,10.0,8.0,5.0,7.0,6.0,5.0,100.0,92.0,76.0,1013.0,1009.0,1001.0,10.0,10.0,8.0,21.0,14.0,0.0,3.0,0,239
2012-12-22,13.0,10.0,7.0,12.0,9.0,7.0,100.0,97.0,93.0,1012.0,1001.0,998.0,10.0,7.0,2.0,23.0,14.0,0.0,5.0,1,186
2012-12-23,11.0,10.0,9.0,8.0,6.0,5.0,93.0,77.0,67.0,1004.0,1002.0,999.0,10.0,10.0,10.0,35.0,24.0,0.0,2.0,0,238
2012-12-24,8.0,7.0,7.0,7.0,7.0,6.0,100.0,96.0,93.0,996.0,993.0,990.0,9.0,6.0,2.0,16.0,13.0,0.0,6.0,1,331
2012-12-27,8.0,7.0,4.0,6.0,5.0,4.0,100.0,90.0,81.0,1019.0,1007.0,995.0,10.0,9.0,7.0,27.0,14.0,0.0,5.0,1,270
2012-12-28,12.0,8.0,5.0,10.0,9.0,4.0,100.0,90.0,82.0,1019.0,1011.0,1006.0,10.0,9.0,3.0,35.0,19.0,0.0,5.0,1,202
2012-12-29,12.0,10.0,8.0,10.0,8.0,6.0,100.0,92.0,87.0,1005.0,998.0,996.0,10.0,8.0,3.0,42.0,29.0,0.0,5.0,1,212
2012-12-30,10.0,7.0,4.0,7.0,4.0,2.0,93.0,80.0,71.0,1009.0,1008.0,1006.0,10.0,10.0,10.0,29.0,24.0,0.0,2.0,1,229
2012-12-31,11.0,10.0,9.0,10.0,9.0,8.0,100.0,91.0,82.0,1000.0,996.0,986.0,10.0,9.0,4.0,37.0,29.0,0.0,5.0,1,217
